datetime,high,low,average,volume
2013-04-27 00:00:00,,,130.5,75215.8
2013-04-28 00:00:00,,,132.3,37734.27
2013-04-29 00:00:00,,,141.03,91371.08
2013-04-30 00:00:00,,,138.98,82894.47
2013-05-01 00:00:00,,,120.87,225293.59
2013-05-02 00:00:00,,,106.65,287744.21
2013-05-03 00:00:00,,,91.35,306215.37
2013-05-04 00:00:00,,,106.64,170565.04
2013-05-05 00:00:00,,,113.48,102653.46
2013-05-06 00:00:00,,,117.03,183629.07
2013-05-07 00:00:00,,,106.63,171517.12
2013-05-08 00:00:00,,,112.94,77523.07
2013-05-09 00:00:00,,,111.15,37593.99
2013-05-10 00:00:00,,,117.3,96380.03
2013-05-11 00:00:00,,,115.24,35699.94
2013-05-12 00:00:00,,,114.25,26969.05
2013-05-13 00:00:00,,,116.34,34113.79
2013-05-14 00:00:00,,,114.33,107436.99
2013-05-15 00:00:00,,,109.6,141461.11
2013-05-16 00:00:00,,,114.23,56914.72
2013-05-17 00:00:00,,,119.9,97045.1
2013-05-18 00:00:00,,,121.96,29456.47
2013-05-19 00:00:00,,,120.08,28457.9
2013-05-20 00:00:00,,,120.47,24287.85
2013-05-21 00:00:00,,,120.06,20873.61
2013-05-22 00:00:00,,,120.96,29564.88
2013-05-23 00:00:00,,,123.55,35215.72
2013-05-24 00:00:00,,,128.8,68705.96
2013-05-25 00:00:00,,,129.9,25080.39
2013-05-26 00:00:00,,,132.96,30120.69
2013-05-27 00:00:00,,,128.94,59002.65
2013-05-28 00:00:00,,,127.18,32154.11
2013-05-29 00:00:00,,,129.37,32147.57
2013-05-30 00:00:00,,,129.11,37663.43
2013-05-31 00:00:00,,,127.95,24090.49
2013-06-01 00:00:00,,,128.1,11267.32
2013-06-02 00:00:00,,,121.94,123928.63
2013-06-03 00:00:00,,,119.12,42772.89
2013-06-04 00:00:00,,,120.9,33315.41
2013-06-05 00:00:00,,,121.11,24405.15
2013-06-06 00:00:00,,,119.73,28975.87
2013-06-07 00:00:00,,,112.35,92399.83
2013-06-08 00:00:00,,,109.07,27044.26
2013-06-09 00:00:00,,,98,196833.56
2013-06-10 00:00:00,,,104.68,85067.77
2013-06-11 00:00:00,,,106.83,24965.08
2013-06-12 00:00:00,,,108.85,29365.16
2013-06-13 00:00:00,,,105.08,43700.99
2013-06-14 00:00:00,,,100.54,51765.6
2013-06-15 00:00:00,,,100.38,29365.04
2013-06-16 00:00:00,,,99.92,13401.97
2013-06-17 00:00:00,,,100.72,21984.87
2013-06-18 00:00:00,,,106.87,78856.12
2013-06-19 00:00:00,,,106.95,27099.22
2013-06-20 00:00:00,,,110.04,56288.06
2013-06-21 00:00:00,,,108.13,56816.04
2013-06-22 00:00:00,,,105.02,15586.35
2013-06-23 00:00:00,,,104.93,17227.4
2013-06-24 00:00:00,,,101.35,45260.96
2013-06-25 00:00:00,,,103.65,103866.38
2013-06-26 00:00:00,,,102.27,19089.91
2013-06-27 00:00:00,,,100.59,21456.73
2013-06-28 00:00:00,,,95.06,72398.29
2013-06-29 00:00:00,,,95.08,33063.51
2013-06-30 00:00:00,,,94.26,13506.33
2013-07-01 00:00:00,,,89.03,85698.58
2013-07-02 00:00:00,,,88.13,45900.65
2013-07-03 00:00:00,,,82.75,103433.7
2013-07-04 00:00:00,,,77.9,98695.33
2013-07-05 00:00:00,,,70.82,140692.07
2013-07-06 00:00:00,,,69.05,65519.42
2013-07-07 00:00:00,,,70.26,54933.2
2013-07-08 00:00:00,,,76,86388.61
2013-07-09 00:00:00,,,74.49,54473.51
2013-07-10 00:00:00,,,81.09,96022.46
2013-07-11 00:00:00,,,86.41,59484.18
2013-07-12 00:00:00,,,95.07,147428.21
2013-07-13 00:00:00,,,91.8,46105.44
2013-07-14 00:00:00,,,93.97,19616.22
2013-07-15 00:00:00,,,96.51,52064.24
2013-07-16 00:00:00,,,95.2,28743.7
2013-07-17 00:00:00,,,95.32,27262.3
2013-07-18 00:00:00,,,88.31,87345.71
2013-07-19 00:00:00,,,89.65,38600.97
2013-07-20 00:00:00,,,89.09,15263.38
2013-07-21 00:00:00,,,87.78,13105.41
2013-07-22 00:00:00,,,88.33,18288.74
2013-07-23 00:00:00,,,90.9,40822.92
2013-07-24 00:00:00,,,91.07,25687.95
2013-07-25 00:00:00,,,93.4,35790.24
2013-07-26 00:00:00,,,93.13,20568.6
2013-07-27 00:00:00,,,92.72,20458.46
2013-07-28 00:00:00,,,96.84,52991.77
2013-07-29 00:00:00,,,97.5,38700.33
2013-07-30 00:00:00,,,100.15,42966.3
2013-07-31 00:00:00,,,104.48,69414.88
2013-08-01 00:00:00,,,101.46,25061.31
2013-08-02 00:00:00,,,101.33,46419.57
2013-08-03 00:00:00,,,100.24,14569.03
2013-08-04 00:00:00,,,100.79,10879.3
2013-08-05 00:00:00,,,101.91,28471.36
2013-08-06 00:00:00,,,102.11,24455.34
2013-08-07 00:00:00,,,100.82,16721.42
2013-08-08 00:00:00,,,99.23,43338.62
2013-08-09 00:00:00,,,97.51,25121.11
2013-08-10 00:00:00,,,96.99,8911.43
2013-08-11 00:00:00,,,100.37,12519.09
2013-08-12 00:00:00,,,102.04,29121.04
2013-08-13 00:00:00,,,102.21,33031
2013-08-14 00:00:00,,,108.21,72480.15
2013-08-15 00:00:00,,,105.28,26917.83
2013-08-16 00:00:00,,,103.99,23846.62
2013-08-17 00:00:00,,,107.16,19071.91
2013-08-18 00:00:00,,,109.05,13373.43
2013-08-19 00:00:00,,,112.91,76343.18
2013-08-20 00:00:00,,,114.14,37158.65
2013-08-21 00:00:00,,,115.2,59210.74
2013-08-22 00:00:00,,,115.7,28463.42
2013-08-23 00:00:00,,,114.32,31221.96
2013-08-24 00:00:00,,,114.52,14653.33
2013-08-25 00:00:00,,,114.69,19954.85
2013-08-26 00:00:00,,,115.53,23949.59
2013-08-27 00:00:00,,,124.04,77800.87
2013-08-28 00:00:00,,,123.32,24815.3
2013-08-29 00:00:00,,,122.43,18865.07
2013-08-30 00:00:00,,,131.48,67461.78
2013-08-31 00:00:00,,,136.3,55761.55
2013-09-01 00:00:00,,,137.57,24668.12
2013-09-02 00:00:00,,,136.42,22802.17
2013-09-03 00:00:00,134.05,134.05,134.05,19437.14
2013-09-04 00:00:00,131.11,128,129.29,85410.78
2013-09-05 00:00:00,120.35,120.35,120.35,44792.71
2013-09-06 00:00:00,124.6,123.85,124.22,33377.3
2013-09-07 00:00:00,121.03,120.56,120.75,14262.01
2013-09-08 00:00:00,127.56,125.22,126.59,57222.03
2013-09-09 00:00:00,127.65,126.11,126.94,25354.35
2013-09-10 00:00:00,131.16,130.08,130.69,53157.14
2013-09-11 00:00:00,134.89,134.21,134.53,50670.6
2013-09-12 00:00:00,136.02,135.26,135.52,38311.19
2013-09-13 00:00:00,129.52,128.92,129.14,20949.7
2013-09-14 00:00:00,130.92,129.99,130.53,16089.19
2013-09-15 00:00:00,131.65,130.96,131.33,22227.68
2013-09-16 00:00:00,132.44,131.83,132.08,22774.02
2013-09-18 00:00:00,131.21,131.21,131.21,26711.27
2013-09-19 00:00:00,128.62,128.62,128.62,41562.83
2013-09-20 00:00:00,128.61,127.37,128.24,22850.23
2013-09-21 00:00:00,128.83,128.1,128.55,11417.9
2013-09-22 08:58:47,128.77,127.7,128.06,10628.17
2013-09-23 08:59:05,126.49,126.09,126.31,17558.1
2013-09-24 09:00:05,128.32,127.92,128.18,27631.77
2013-09-25 09:01:01,129.15,128.48,128.75,16530.79
2013-09-26 09:02:05,132.24,131.09,131.45,34038.96
2013-09-27 09:02:28,133.9,132.99,133.32,33382.66
2013-09-28 09:02:31,138.85,137.84,138.57,26714.24
2013-09-29 09:03:03,134.7,133.65,134.09,22006.41
2013-09-30 09:03:06,134.42,133.33,133.89,28514.51
2013-10-01 09:03:50,133.5,132.42,133.03,22718.9
2013-10-02 09:04:46,120.74,119.46,120.06,226914.21
2013-10-03 21:13:34,129.35,129.35,129.35,39464.33
2013-10-04 21:13:45,129.19,128.1,128.55,10802.91
2013-10-05 21:14:02,128.81,128.22,128.49,10040.79
2013-10-06 21:14:05,128.55,127.82,128.11,18644.37
2013-10-07 21:14:32,126.2,125.62,125.91,28096.35
2013-10-08 21:14:51,131.43,130.52,130.99,44948.46
2013-10-09 21:15:40,130.22,129.6,129.9,34144.61
2013-10-10 21:15:49,130.56,130.12,130.38,22165.88
2013-10-11 21:16:09,135.29,134.98,135.12,20943.53
2013-10-12 21:16:16,137.37,136.78,137.08,29829.71
2013-10-13 21:17:09,140.09,139.14,139.51,74916.35
2013-10-14 21:17:38,145.04,144.09,144.47,42628.21
2013-10-15 21:18:07,144.43,142.52,143.64,103192.23
2013-10-16 21:18:21,146.38,145.31,145.91,62348.49
2013-10-17 21:18:38,155.37,154.56,155.01,74351.37
2013-10-18 21:18:50,170.31,167.31,168.86,114807.53
2013-10-19 21:18:59,173.67,171.8,172.73,23938.37
2013-10-20 21:19:52,183.47,181.39,182.4,68448.07
2013-10-21 21:20:09,192.07,190.47,191.33,92232.28
2013-10-22 21:20:58,210.54,208.43,209.45,84204.17
2013-10-23 21:21:52,196.93,189.98,194.62,193890.28
2013-10-24 21:22:22,182.73,179.72,181.1,109426.17
2013-10-25 21:22:46,177.1,175.49,176.29,57916.09
2013-10-26 21:23:10,194.62,192.7,193.52,35146.36
2013-10-28 08:26:51,200.07,200.07,200.07,28493.26
2013-10-29 08:27:08,203.21,201.39,202.44,42501.5
2013-10-30 08:27:19,201.34,198.88,200.79,41369.6
2013-10-31 08:28:02,204.76,202.73,203.94,23644.71
2013-11-01 09:23:47,206.72,206.72,206.72,15064.62
2013-11-02 09:23:50,206.19,205.36,205.83,13422.34
2013-11-03 09:24:48,216.1,215.14,215.62,41493.4
2013-11-04 09:25:29,231.73,229.86,230.78,80070.86
2013-11-05 09:25:34,256.89,252.86,255.44,147146.68
2013-11-06 09:25:42,295.43,272.09,287.71,147248.8
2013-11-07 09:25:59,316.14,309.36,312.74,155413.28
2013-11-08 09:26:46,356.04,340.16,346.52,138789.22
2013-11-09 09:26:52,332.65,318.72,325.83,192155.86
2013-11-10 09:30:21,334.8,328.44,331.3,112161.91
2013-11-11 09:30:37,357.73,352.66,354.66,65959.83
2013-11-12 09:30:39,372.21,369.35,370.9,69252.37
2013-11-13 09:31:35,418.34,412.33,416.68,127250.03
2013-11-14 09:31:53,426.01,418.78,420.77,67524.83
2013-11-15 09:32:32,433.4,430.08,431.69,93530.82
2013-11-16 09:32:38,471.43,465.26,469.78,61575.13
2013-11-17 09:33:35,573.54,510.55,548.26,135794.76
2013-11-18 09:34:40,710.2,648.82,685.75,256530.82
2013-11-19 09:35:07,499.25,488.5,494.68,247274.82
2013-11-20 09:35:16,647.51,635.11,641.23,173925.71
2013-11-21 09:35:27,716.36,700.4,707.05,114468.26
2013-11-22 09:35:57,837.29,802.9,825.75,88121.34
2013-11-23 09:36:26,752.87,736.31,744.89,87719.58
2013-11-24 09:37:20,799.85,788.09,793.33,53279.88
2013-11-25 09:38:15,836.26,830.47,833.38,84248.95
2013-11-26 09:38:30,916.97,909.3,913.95,100421.91
2013-11-27 09:39:16,985.67,970.75,978.51,109643.99
2013-11-28 09:39:56,1081.77,1063.37,1072.83,124035.72
2013-11-29 09:40:10,1135.45,1129.37,1132.26,72867.05
2013-11-30 09:41:02,1084.86,1060.16,1075.16,72943.81
2013-12-01 09:41:06,1029.02,1000.01,1019.95,199731.84
2013-12-02 09:41:30,1067.27,1036.8,1047.96,80979.68
2013-12-03 09:42:23,1104.24,1094.94,1099.04,45625.03
2013-12-04 09:42:55,1049.22,947.11,999.66,101170.67
2013-12-05 09:43:06,1030.76,1016.6,1022.37,160181.89
2013-12-06 10:17:57,654.74,654.74,654.74,303160.89
2013-12-07 10:18:29,789.57,759.43,773.43,178798.02
2013-12-08 10:19:17,901.72,891.79,897.01,124223.05
2013-12-09 10:19:38,928.08,915.64,921.97,70705.81
2013-12-10 10:20:06,957.64,887.48,937.26,78426.99
2013-12-11 10:20:11,877.7,867.1,872.32,72343.9
2013-12-12 10:21:04,942.32,922.39,930.74,49790.52
2013-12-13 10:21:28,892.03,867.48,877.83,41211.04
2013-12-14 10:22:06,840.64,832.9,836.09,39810.82
2013-12-15 10:23:00,848.39,830.38,839.93,39443.16
2013-12-16 10:23:34,714.28,694.12,706.34,244756.57
2013-12-17 10:24:17,539.33,469.48,510.37,235283.75
2013-12-18 10:24:21,622.07,604.2,613.76,301117.78
2013-12-19 10:24:26,718.24,688.8,700.52,159920.18
2013-12-20 10:25:14,623.34,613.34,618.86,112141.93
2013-12-21 10:25:36,668.01,639.23,655.24,66668.62
2013-12-22 10:26:08,642.64,637.86,640.85,46897.3
2013-12-23 10:27:02,670.09,663.05,666.12,44987.34
2013-12-24 10:27:34,674.56,671.16,672.89,33220.44
2013-12-25 10:28:26,724.05,714.79,719.59,41444.95
2013-12-26 10:29:11,757.23,741.56,752.38,84710.63
2013-12-27 10:29:44,736.92,731.41,734.4,49976.62
2013-12-28 10:29:55,728.46,719.65,722.38,37859.22
2013-12-29 10:30:32,752.64,747.91,750.57,30801.12
2013-12-30 10:31:14,751.67,746.08,748.49,26426.36
2013-12-31 12:33:48,764.27,764.27,764.27,36325.63
2014-01-01 12:34:32,781.35,768.8,772.53,19297.95
2014-01-02 12:34:55,825.68,819.3,822.89,61518.38
2014-01-03 12:34:58,823.27,818.96,821.99,36000.73
2014-01-04 12:35:06,872.62,861.02,867.79,48393.86
2014-01-05 12:35:50,998.81,968.9,985.68,96038.26
2014-01-06 12:35:53,929.15,903.3,921.75,75467.1
2014-01-07 12:35:58,863.63,852.22,859.49,128116.85
2014-01-08 12:36:53,843.47,834.34,839.62,53781.12
2014-01-09 12:37:27,838.29,834.76,837.04,62614.05
2014-01-10 12:37:59,921.66,904.86,912.61,54529.02
2014-01-11 12:38:10,873.99,860.82,865.96,39706.11
2014-01-12 12:38:12,836.64,831.36,834.12,44586.99
2014-01-13 00:00:04,849.96,840.2,844.98,54144.11
2014-01-14 00:00:00,841.38,833.27,835.78,24985.16
2014-01-15 00:00:08,865.77,859.96,862.07,32649.46
2014-01-16 00:00:07,841.59,834.49,838.21,23002.56
2014-01-17 00:00:10,820.49,809.03,813.31,47884.43
2014-01-18 00:00:09,845.66,835.97,839.19,21406.37
2014-01-19 00:00:35,871.39,853.92,861.84,28215.05
2014-01-20 00:00:21,882.06,868.94,875.4,31563.81
2014-01-21 00:00:14,868.71,864.65,867.11,21412.07
2014-01-22 00:00:01,847.08,844.27,845.83,21868.39
2014-01-23 00:00:04,824.28,819.2,822.17,18944.62
2014-01-24 00:00:55,799.49,795.2,797.71,43853.92
2014-01-25 00:01:07,855.04,847.8,851.38,29263.69
2014-01-26 00:00:41,886.44,880.26,883.38,36357.04
2014-01-27 00:00:30,778.85,757.11,766.78,64094.28
2014-01-28 00:00:48,820.9,810.47,816.7,55294.71
2014-01-29 00:00:36,828.26,824.52,826.39,21468.23
2014-01-30 00:00:14,819.55,815.76,817.87,36533.65
2014-01-31 00:00:43,832.33,825.74,828.59,20596.43
2014-02-01 00:00:03,838.54,832.47,835.89,23624.54
2014-02-02 00:00:56,826.78,823.03,825.2,13672.78
2014-02-03 00:00:27,825.24,821.94,823.46,16957.35
2014-02-04 00:00:13,829.96,827.04,827.99,20056.54
2014-02-05 00:00:46,825.3,811.16,819.26,27792.53
2014-02-06 00:00:52,783.54,776.3,780.31,63977.3
2014-02-07 00:00:25,724.67,704.95,717.83,161328.03
2014-02-08 00:00:32,679.79,662.86,670.33,55535.44
2014-02-09 00:00:40,685.79,679.34,682.23,57449.77
2014-02-10 00:00:12,684.1,665.53,676.76,166214.54
2014-02-11 00:00:22,682.25,656.94,666.46,107912.78
2014-02-12 00:00:17,659.44,649.96,654.43,38785.54
2014-02-13 00:00:19,617.86,602.62,612.75,64193.68
2014-02-14 00:00:33,665.54,658.71,662.32,154492.4
2014-02-15 00:00:31,654.06,649.22,651.9,40860.73
2014-02-16 00:01:05,629.81,604.53,616.21,65059.82
2014-02-17 00:00:53,628.38,624.06,626.5,50938.53
2014-02-18 00:00:49,626.56,623.37,624.72,32018.5
2014-02-19 00:00:44,625.16,621.1,622.97,22216.79
2014-02-20 00:00:39,567.05,555.75,561.11,84532.03
2014-02-21 00:00:29,578.17,566.68,572.19,82281.2
2014-02-22 00:00:32,606.52,597.08,599.38,51923.57
2014-02-23 00:00:34,609.7,604.82,608.41,52166.54
2014-02-24 00:00:21,552,540.24,547.09,106498.99
2014-02-25 00:00:18,540.95,525,534.45,237300.42
2014-02-26 00:00:04,588.65,580.41,584.61,110551.05
2014-02-27 00:00:18,585.34,577.18,581.38,44204.55
2014-02-28 00:00:27,556.07,545.17,550.46,51151.03
2014-03-01 00:00:23,568.68,565.02,566.61,32891.13
2014-03-02 00:00:29,565.43,552.61,555.06,14204.37
2014-03-03 00:00:15,671.63,659.69,664.47,143857.44
2014-03-04 00:00:43,671.49,664.82,668.28,82883.68
2014-03-05 00:00:19,667.75,660.61,665.21,33744.66
2014-03-06 00:00:52,665.03,658.24,662.57,24348.76
2014-03-07 00:00:03,630.79,627.94,629.34,54257.53
2014-03-08 00:00:10,621.27,616.64,619.60,30236.41
2014-03-09 00:00:06,641.28,635.59,639.43,24236.44
2014-03-10 00:00:15,629.08,625.75,627.14,32750.42
2014-03-11 00:00:16,637.01,631.39,633.59,18562.57
2014-03-12 00:00:19,633.99,631.15,632.34,29628.12
2014-03-13 00:00:13,638.8,636.2,637.79,18036.5
2014-03-14 00:00:17,629.66,626.82,628.58,18946.23
2014-03-15 00:00:19,637.49,635.01,636.21,6803.49
2014-03-16 00:00:10,632.46,629.92,631.25,8366.2
2014-03-17 00:01:02,624.2,621.78,623.53,17963.53
2014-03-18 00:00:28,616.31,612.85,615.01,31447.73
2014-03-19 00:00:44,613.12,610.5,611.73,16447.26
2014-03-20 00:00:54,591.11,587.67,589.44,28301.72
2014-03-21 00:00:00,606.74,565.83,583.54,52998.17
2014-03-22 00:00:00,573.1,552.67,564.65,24897.92
2014-03-23 00:00:00,571.17,559.78,565.22,13391.03
2014-03-24 00:00:00,589.45,551.19,564.73,30156.82
2014-03-25 00:00:00,587.08,571.85,578.68,18790.04
2014-03-26 00:00:00,591.49,571.2,581.52,22495.02
2014-03-27 00:00:00,581.02,470.4,543.82,109159.77
2014-03-28 00:00:00,529.07,470.97,503.01,91621.98
2014-03-29 00:00:00,507.67,489.93,500.07,16356.33
2014-03-30 00:00:00,493.93,443.5,471.09,80698.83
2014-03-31 00:00:00,484.22,442.58,458.09,59826.55
2014-04-01 00:00:00,498.94,456.77,476.87,63306.79
2014-04-02 00:00:00,495.58,431.52,467.04,97003.55
2014-04-03 00:00:00,456.64,415.11,434.93,74799.24
2014-04-04 00:00:00,456.92,429.47,444.67,39286.65
2014-04-05 00:00:00,466.98,445.53,453.05,22202.22
2014-04-06 00:00:00,468.28,451.98,460.59,16659.23
2014-04-07 00:00:00,463.69,443.8,454.27,28821.66
2014-04-08 00:00:00,457.73,445.33,452.20,18278.9
2014-04-09 00:00:00,456.7,440.74,449.19,23264.93
2014-04-10 00:00:00,442.87,356.52,408.25,135210.85
2014-04-11 00:00:00,429.96,347.68,403.02,131367.54
2014-04-12 00:00:00,438.74,414.4,424.79,39776.88
2014-04-13 00:00:00,427.0,393.0,415.41,47557.75
2014-04-14 00:00:00,470.9,405.83,445.59,94188.12
2014-04-15 00:00:00,516.69,452.24,486.85,81578.85
2014-04-16 00:00:00,543.36,494.49,515.49,88542.05
2014-04-17 00:00:00,534.35,482.44,504.83,57953.96
2014-04-18 00:00:00,500.56,470.98,485.42,32004.42
2014-04-19 00:00:00,503.24,469.71,491.08,30558.57
2014-04-20 00:00:00,512.09,490.17,501.70,16730.35
2014-04-21 00:00:00,511.1,491.43,499.55,23640.75
2014-04-22 00:00:00,502.48,484.01,493.34,19330.23
2014-04-23 00:00:00,492.24,484.08,488.63,15586.34
2014-04-24 00:00:00,501.51,481.37,489.40,19537.09
2014-04-25 00:00:00,500.92,443.01,463.80,84930.17
2014-04-26 00:00:00,466.02,449.58,456.53,23980.66
2014-04-27 00:00:00,460.8,432.14,452.09,21001.36
2014-04-28 00:00:00,448.34,422.66,436.26,44068.04
2014-04-29 00:00:00,452.1,433.69,444.15,30202.32
2014-04-30 00:00:00,451.39,436.31,445.35,26482.49
2014-05-01 00:00:00,461.64,446.63,454.09,22738.28
2014-05-02 00:00:00,458.87,442.6,449.10,18905.04
2014-05-03 00:00:00,449.8,429.52,441.07,19146.09
2014-05-04 00:00:00,440.01,429.16,434.60,11001.47
2014-05-05 00:00:00,441.93,426.64,432.23,18722.26
2014-05-06 00:00:00,433.55,421.89,428.70,22964.42
2014-05-07 00:00:00,446.68,424.52,435.90,34871.02
2014-05-08 00:00:00,446.48,437.41,442.42,14106.38
2014-05-09 00:00:00,453.19,439.58,446.84,17502.51
2014-05-10 00:00:00,456.63,447.85,451.34,11646.1
2014-05-11 00:00:00,456.01,432.33,444.80,23965.5
2014-05-12 00:00:00,441.59,433.83,438.84,12774.53
2014-05-13 00:00:00,441.54,435.89,439.40,13379.13
2014-05-14 00:00:00,446.72,440.58,443.49,16017.65
2014-05-15 00:00:00,449.84,442.69,446.80,11522.36
2014-05-16 00:00:00,450.12,443.87,447.16,9825.74
2014-05-17 00:00:00,451.83,445.59,448.14,4550.64
2014-05-18 00:00:00,447.43,443.23,445.32,4476.59
2014-05-19 00:00:00,447.16,441.57,444.40,11148.29
2014-05-20 00:00:00,492.91,444.84,464.52,70527.5
2014-05-21 00:00:00,495.1,484.04,491.21,22381.18
2014-05-22 00:00:00,526.44,489.56,508.41,49507.53
2014-05-23 00:00:00,542.48,518.54,527.67,52710.48
2014-05-24 00:00:00,525.79,512.95,520.32,15764.04
2014-05-25 00:00:00,578.92,525.52,559.61,68410.26
2014-05-26 00:00:00,590.11,564.87,580.07,40559.08
2014-05-27 00:00:00,591.73,551.21,573.56,54030.94
2014-05-28 00:00:00,578.57,563.1,571.91,24920.52
2014-05-29 00:00:00,571.14,560.75,566.58,22550.39
